"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"DOID:0050951","DOID:0050951","hereditary ataxia","1/12","152/7865",0.00657894736842105,4.31195175438596,1.61171670299451,0.208914614681983,0.271015098301151,0.202899004075728,"CACNA1E",1
"DOID:2349","DOID:2349","arteriosclerosis","1/12","153/7865",0.0065359477124183,4.28376906318083,1.6033538858423,0.210145397078433,0.271015098301151,0.202899004075728,"HP",1
"DOID:12336","DOID:12336","male infertility","1/12","165/7865",0.00606060606060606,3.97222222222222,1.50824697568506,0.224778504135733,0.285942722948177,0.214074765843555,"SLC26A8",1
"DOID:4960","DOID:4960","bone marrow cancer","1/12","165/7865",0.00606060606060606,3.97222222222222,1.50824697568506,0.224778504135733,0.285942722948177,0.214074765843555,"ELANE",1
"DOID:9744","DOID:9744","type 1 diabetes mellitus","1/12","180/7865",0.00555555555555556,3.6412037037037,1.40123440108114,0.242720337613366,0.306680426579051,0.229600319363995,"HP",1
"DOID:6432","DOID:6432","pulmonary hypertension","1/12","184/7865",0.00543478260869565,3.56204710144928,1.37461701513232,0.247440108295364,0.310545639270021,0.232494061485577,"HP",1
"DOID:2355","DOID:2355","anemia","1/12","187/7865",0.0053475935828877,3.50490196078431,1.35513342907603,0.250962223785027,0.312866238985333,0.234231408866025,"HP",1
"DOID:0050701","DOID:0050701","electroclinical syndrome","1/12","194/7865",0.00515463917525773,3.37843642611684,1.31117601993979,0.259121809391606,0.31825713691847,0.238267375233079,"CACNA1E",1
"DOID:2394","DOID:2394","ovarian cancer","1/12","194/7865",0.00515463917525773,3.37843642611684,1.31117601993979,0.259121809391606,0.31825713691847,0.238267375233079,"MMP8",1
"DOID:0050589","DOID:0050589","inflammatory bowel disease","1/12","197/7865",0.0050761421319797,3.32698815566836,1.29294726085469,0.262593766131239,0.31825713691847,0.238267375233079,"HP",1
"DOID:9452","DOID:9452","steatotic liver disease","1/12","198/7865",0.00505050505050505,3.31018518518519,1.28694869752333,0.263747766497231,0.31825713691847,0.238267375233079,"HP",1
"DOID:3070","DOID:3070","high grade glioma","1/12","199/7865",0.0050251256281407,3.29355108877722,1.28098819034723,0.264900111195552,0.31825713691847,0.238267375233079,"SERPING1",1
"DOID:0060085","DOID:0060085","organ system benign neoplasm","1/12","201/7865",0.00497512437810945,3.26077943615257,1.26917950852063,0.267199842225667,0.31825713691847,0.238267375233079,"HP",1
"DOID:2921","DOID:2921","glomerulonephritis","1/12","201/7865",0.00497512437810945,3.26077943615257,1.26917950852063,0.267199842225667,0.31825713691847,0.238267375233079,"MPO",1
"DOID:229","DOID:229","female reproductive system disease","1/12","216/7865",0.00462962962962963,3.03433641975309,1.18506424743192,0.284238736916967,0.336409137996664,0.251857108660604,"SLPI",1
"DOID:10952","DOID:10952","nephritis","1/12","219/7865",0.0045662100456621,2.9927701674277,1.16911356695168,0.287602622492267,0.337442310162026,0.252630606538415,"MPO",1
"DOID:224","DOID:224","transient cerebral ischemia","1/12","220/7865",0.00454545454545455,2.97916666666667,1.1638567780277,0.28872069318676,0.337442310162026,0.252630606538415,"ELANE",1
"DOID:12930","DOID:12930","dilated cardiomyopathy","1/12","223/7865",0.00448430493273543,2.93908819133034,1.14826215973627,0.292065261277175,0.33923107986852,0.253969792414935,"HP",1
"DOID:0060041","DOID:0060041","autism spectrum disorder","1/12","225/7865",0.00444444444444444,2.91296296296296,1.13800905623909,0.294286957691323,0.339701611656033,0.254322062202378,"TSHZ3",1
"DOID:0060040","DOID:0060040","pervasive developmental disorder","1/12","231/7865",0.00432900432900433,2.83730158730159,1.10791116520512,0.300913756109735,0.345220076027732,0.258453532854987,"TSHZ3",1
"DOID:48","DOID:48","male reproductive system disease","1/12","251/7865",0.00398406374501992,2.61122177954847,1.01409893120442,0.322593302329108,0.367835045948435,0.275384526378507,"SLC26A8",1
"DOID:0060072","DOID:0060072","benign neoplasm","1/12","261/7865",0.00383141762452107,2.51117496807152,0.970529023378046,0.333200356279527,0.375352208579949,0.281012348669481,"HP",1
"DOID:9455","DOID:9455","lipid storage disease","1/12","261/7865",0.00383141762452107,2.51117496807152,0.970529023378046,0.333200356279527,0.375352208579949,0.281012348669481,"HP",1
"DOID:8466","DOID:8466","retinal degeneration","1/12","271/7865",0.003690036900369,2.41851168511685,0.928916855640545,0.343654963059724,0.384811246060888,0.288093981008152,"SERPING1",1
"DOID:9799","DOID:9799","eye degenerative disease","1/12","273/7865",0.00366300366300366,2.40079365079365,0.920814109125024,0.345727766681034,0.38482793076996,0.288106472234195,"SERPING1",1
"DOID:1793","DOID:1793","pancreatic cancer","1/12","276/7865",0.0036231884057971,2.37469806763285,0.908791305662467,0.348825722943339,0.385978758523103,0.288968054509275,"MPO",1
"DOID:5295","DOID:5295","intestinal disease","1/12","279/7865",0.003584229390681,2.34916367980884,0.896922462074225,0.351910227573681,0.387101250331049,0.289808422707738,"HP",1
"DOID:3211","DOID:3211","lysosomal storage disease","1/12","297/7865",0.00336700336700337,2.20679012345679,0.828731767560217,0.37013773258633,0.404770502886806,0.303036740129159,"HP",1
"DOID:170","DOID:170","endocrine gland cancer","1/12","317/7865",0.00315457413249211,2.06756046267087,0.758404224206349,0.389838552597657,0.423836100789313,0.31731044978879,"MPO",1
"DOID:120","DOID:120","female reproductive organ cancer","1/12","329/7865",0.00303951367781155,1.99214792299899,0.718618690159424,0.401386247594501,0.433868371677293,0.32482124082792,"MMP8",1
"DOID:2316","DOID:2316","brain ischemia","1/12","333/7865",0.003003003003003,1.96821821821822,0.705723839039807,0.405190732173808,0.435463602968402,0.326015531634098,"ELANE",1
"DOID:0060036","DOID:0060036","intrinsic cardiomyopathy","1/12","362/7865",0.00276243093922652,1.81054327808471,0.617173964766099,0.432117318933687,0.459124651367042,0.343729685515433,"HP",1
"DOID:326","DOID:326","ischemia","1/12","362/7865",0.00276243093922652,1.81054327808471,0.617173964766099,0.432117318933687,0.459124651367042,0.343729685515433,"ELANE",1
"DOID:28","DOID:28","endocrine system disease","1/12","401/7865",0.00249376558603491,1.63445552784705,0.509779225660447,0.466568259337211,0.49292804800033,0.36903704128367,"SERPING1",1
"DOID:10652","DOID:10652","Alzheimer's disease","1/12","409/7865",0.00244498777506112,1.60248573757131,0.48915900340668,0.473393818776942,0.49720343015025,0.372237862144572,"MPO",1
"DOID:2531","DOID:2531","hematologic cancer","1/12","412/7865",0.00242718446601942,1.59081715210356,0.481538171148573,0.47593269517056,0.49720343015025,0.372237862144572,"ELANE",1
"DOID:680","DOID:680","tauopathy","1/12","418/7865",0.00239234449760766,1.56798245614035,0.466473484150479,0.480976818337135,0.499681472383579,0.374093080928882,"MPO",1
"DOID:1612","DOID:1612","breast cancer","1/12","437/7865",0.0022883295194508,1.49980930587338,0.420246094031754,0.496657739885118,0.510302183288556,0.382044415296245,"MMP8",1
"DOID:5093","DOID:5093","thoracic cancer","1/12","437/7865",0.0022883295194508,1.49980930587338,0.420246094031754,0.496657739885118,0.510302183288556,0.382044415296245,"MMP8",1
"DOID:0050700","DOID:0050700","cardiomyopathy","1/12","447/7865",0.00223713646532438,1.46625652498136,0.396761794939347,0.504735277362933,0.515403773522342,0.385863787663785,"HP",1
"DOID:9352","DOID:9352","type 2 diabetes mellitus","1/12","450/7865",0.00222222222222222,1.45648148148148,0.389823861966766,0.507135263786689,0.515403773522342,0.385863787663785,"HP",1
"DOID:0050687","DOID:0050687","cell type cancer","1/12","464/7865",0.0021551724137931,1.41253591954023,0.3580718115803,0.51819487828505,0.523796985077321,0.392147475458957,"SERPING1",1
"DOID:654","DOID:654","overnutrition","1/12","492/7865",0.00203252032520325,1.33214769647696,0.297431016940944,0.539634631964337,0.539634631964337,0.404004537299504,"HP",1
"DOID:9970","DOID:9970","obesity","1/12","492/7865",0.00203252032520325,1.33214769647696,0.297431016940944,0.539634631964337,0.539634631964337,0.404004537299504,"HP",1
